code,name,chineseName,meridian,meridianName,meridianGroup,translation.pinyin,translation.transliteration,translation.korean,translation.vietnamese,description,location,indication,contraindications,functions,coordinates.x,coordinates.y,bodyMapCoords,imageUrls,imageRefs,symptomIds,tags,category,createdAt,updatedAt,createdBy,contentStatus
BL-10,Upper Pillar,天柱,BL,Bladder,Twelve Primary Meridians,tiān zhù,Tianzhu,cheon ju 천주,Thiên trụ,"Tianzhu, ponto Janela do Céu.","1,3 cun lateral a GV-15, na depressão entre trapézio e esternocleidomastoideo.","Tontura, cefaleia occipital, rigidez de nuca, ansiedade.",Direcionar a agulha para o nariz; evitar artéria vertebral.,"Libera o vento interno, estabiliza a cabeça e acalma o Shen.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-11,Great Vertebra,大杼,BL,Bladder,Twelve Primary Meridians,dà zhù,Dazhu,dae jeo 대저,Đại trữ,"Dazhu, ponto Hui dos ossos.","1,5 cun lateral a T1.","Dor cervical, osteoporose, gripe com febre, rigidez torácica.",Evitar penetrar muito profundamente para não lesar o pulmão.,"Nutre ossos, expulsa vento externo e fortalece o pescoço.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-12,Wind Gate,風門,BL,Bladder,Twelve Primary Meridians,fēng mén,Fengmen,pung mun 풍문,Phong môn,"Fengmen, porta do vento.","1,5 cun lateral a T2.","Resfriados, tosse, febre, dor no ombro.",Cuidado com pneumotórax.,"Libera o exterior, dispersa vento-frio e fortalece Wei Qi.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-13,Lung Transporter,肺俞,BL,Bladder,Twelve Primary Meridians,fèi shū,Feishu,pye yu 폐유,Phế du,"Feishu, ponto Shu do Pulmão.","1,5 cun lateral a T3.","Tosse, asma, pele seca, tristeza.",Cuidado com pulmão.,"Tonifica Pulmão, desce Qi e regula a pele.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-14,Absolute yin Transporter,厥陰俞,BL,Bladder,Twelve Primary Meridians,jué yīn shū,Jueyinshu,gweor eum yu 궐음유,Quyết âm du,"Jueyinshu, Shu do Pericárdio.","1,5 cun lateral a T4.","Dor torácica, palpitações, ansiedade.",Evitar perfurar pulmão.,"Acalma o Shen, regula o Coração e abre o peito.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-15,Heart Transporter,心俞,BL,Bladder,Twelve Primary Meridians,xīn shū,Xinshu,sim yu 심유,Tâm du,"Xinshu, Shu do Coração.","1,5 cun lateral a T5.","Insônia, palpitações, ansiedade, perda de memória.",Evitar perfurar pulmão.,"Tonifica Coração, nutre Shen e regula o Sangue.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-16,Governor Transporter,督俞,BL,Bladder,Twelve Primary Meridians,dū shū,Dushu,dok yu 독유,Đốc du,"Dushu, Shu do Du Mai.","1,5 cun lateral a T6.","Rigidez dorsal, dor espinhal, problemas de pele.",Cuidado com pulmão.,"Harmoniza Du Mai, reforça coluna e libera a pele.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-17,Diaphragm Transporter,膈俞,BL,Bladder,Twelve Primary Meridians,gé shū,Geshu,gyeok yu 격유,Cách du,"Geshu, ponto Hui do Sangue.","1,5 cun lateral a T7.","Anemia, estase sanguínea, dor epigástrica, vômito.",Cuidado com pulmão.,"Tonifica e mobiliza o Sangue, refresca calor e estanca sangramentos.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-18,Liver Transporter,肝俞,BL,Bladder,Twelve Primary Meridians,gān shū,Ganshu,gan yu 간유,Can du,"Ganshu, Shu do Fígado.","1,5 cun lateral a T9.","Irritabilidade, icterícia, distúrbios oculares, dor costal.",Cuidado com pulmão.,"Nutre Fígado, move Qi e clareia os olhos.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-19,Gallbladder Transporter,膽俞,BL,Bladder,Twelve Primary Meridians,dǎn shū,Danshu,dam yu 담유,Đởm du,"Danshu, Shu da Vesícula Biliar.","1,5 cun lateral a T10.","Náusea, colecistite, dor costal, amargor na boca.",Cuidado com pulmão.,"Drena umidade-calor da VB, harmoniza Shaoyang.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-20,Spleen Transporter,脾俞,BL,Bladder,Twelve Primary Meridians,pí shū,Pishu,bi yu 비유,Tỳ du,"Pishu, Shu do Baço.","1,5 cun lateral a T11.","Fadiga, diarreia, distensão abdominal, edemas.",Cuidado com pulmão.,"Tonifica Baço, transforma umidade e regula a digestão.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-21,Stomach Transporter,胃俞,BL,Bladder,Twelve Primary Meridians,wèi shū,Weishu,wi yu 위유,Vị du,"Weishu, Shu do Estômago.","1,5 cun lateral a T12.","Gastrite, refluxo, dor epigástrica, anorexia.",Cuidado com pulmão.,"Harmoniza Estômago, desce Qi rebelde e alivia dor.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-22,Sanjiao Transporter,三焦俞,BL,Bladder,Twelve Primary Meridians,sān jiāo shū,Sanjiaoshu,sam cho yu 삼초유,Tam tiêu du,"Sanjiaoshu, Shu do Triplo Aquecedor.","1,5 cun lateral a L1.","Edema, distensão abdominal, febres alternadas.",Cuidado com rins.,"Regula água, mobiliza Qi dos três aquecedores e remove umidade.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-23,Kidney Transporter,腎俞,BL,Bladder,Twelve Primary Meridians,shèn shū,Shenshu,sim yu 신유,Thận du,"Shenshu, Shu do Rim.","1,5 cun lateral a L2.","Dor lombar, tinnitus, infertilidade, micção fraca.",Cuidado com rins.,"Tonifica Rins, fortalece lombar e regula água e Jing.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-24,Sea of Qi Transporter,氣海俞,BL,Bladder,Twelve Primary Meridians,qì hǎi shū,Qihaishu,gi hae yu 기해유,Khí hải du,"Qihaishu, ponto do Mar do Qi.","1,5 cun lateral a L3.","Dor lombar, problemas menstruais, constipação.",Cuidado com rins.,"Fortalece lombar, move Qi do aquecedor inferior.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-25,Large Intestine Transporter,大腸俞,BL,Bladder,Twelve Primary Meridians,dà cháng shū,Dachangshu,dae jang yu 대장유,Đại trường du,"Dachangshu, Shu do Intestino Grosso.","1,5 cun lateral a L4.","Constipação, diarreia, dor lombar inferior.",Cuidado com rins.,Regula intestinos e alivia dor lombar.,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-26,Gate of Origin Transporter,關元俞,BL,Bladder,Twelve Primary Meridians,guān yuán shū,Guanyuanshu,gwan won yu 관원유,Quan nguyên du,"Guanyuanshu, porta da origem.","1,5 cun lateral a L5.","Dor lombar, ciática, distúrbios urinários.",Cuidado com rins.,Aquece o aquecedor inferior e fortalece a lombar.,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-27,Small Intestine Transporter,小腸俞,BL,Bladder,Twelve Primary Meridians,xiǎo cháng shū,Xiaochangshu,so jang yu 소장유,Tiểu trường du,"Xiaochangshu, Shu do Intestino Delgado.","1,5 cun lateral ao forame sacral S1.","Diarreia, cistite, dor sacral.",Evitar perfurar sacro.,Regula intestino delgado e aquece o aquecedor inferior.,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-28,Bladder Transporter,膀胱俞,BL,Bladder,Twelve Primary Meridians,páng guāng shū,Pangguangshu,bang wang yu 방광유,Bàng quang du,"Pangguangshu, Shu da Bexiga.","1,5 cun lateral a S2.","Retenção urinária, dor lombosacra, leucorreia.",Evitar perfuração profunda.,"Regula Bexiga, elimina umidade-calor.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-29,Mid-Spine Transporter,中膂俞,BL,Bladder,Twelve Primary Meridians,zhōng lǚ shū,Zhonglushu,jung nyeo nae yu 중려내유,Trung lữ du,"Zhonglushu, Shu médio da coluna.","1,5 cun lateral a S3.","Dor lombar média, diarreia, hérnia.",Evitar perfurar sacro.,Fortalece lombar e regula intestinos.,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-30,White Ring Transporter,白環俞,BL,Bladder,Twelve Primary Meridians,bái huán shū,Baihuanshu,baek hwan yu 백환유,Bạch hoàn du,"Baihuanshu, Shu do anel branco.","1,5 cun lateral a S4.","Dor sacral, infertilidade, leucorreia, hemorroidas.",Evitar perfuração.,"Fortalece sacro, regula útero e intestinos.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-31,Upper Bone Hole,上髎,BL,Bladder,Twelve Primary Meridians,shàng liáo,Shangliao,sang nyo 상료,Thượng liêu,"Shangliao, primeiro forame sacral.",No forame sacral superior.,"Ciática, distúrbios genitais, retenção urinária.",Entrada direta curta para evitar plexo sacral.,"Regula Bexiga e útero, alivia ciática.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-32,Second Bone Hole,次髎,BL,Bladder,Twelve Primary Meridians,cì liáo,Ciliao,cha ryo 차료,Thứ liêu,"Ciliao, segundo forame sacral.",No forame sacral médio.,"Disfunção sexual, dor lombar, partos difíceis.",Inserção oblíqua curta.,"Regula útero, facilita parto e trata dor sacral.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-33,Middle Bone Hole,中髎,BL,Bladder,Twelve Primary Meridians,zhōng liáo,Zhongliao,jung nyo 중료,Trung liêu,"Zhongliao, terceiro forame sacral.",No forame S3.,"Dor lombar, constipação, distúrbios urinários.",Inserção oblíqua.,Move Qi do aquecedor inferior e alivia dor sacral.,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-34,Lower Bone Hole,下髎,BL,Bladder,Twelve Primary Meridians,xià liáo,Xialiao,ha ryo 하료,Hạ liêu,"Xialiao, quarto forame sacral.",No forame S4.,"Diarreia, hemorroidas, disfunção urinária.",Inserção oblíqua para proteger o plexo sacral.,"Regula intestinos e Bexiga, alivia dor perineal.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-35,Meeting of Yang,會陽,BL,Bladder,Twelve Primary Meridians,huì yáng,Huiyang,hoe yang 회양,Hội dương,"Huiyang, encontro dos Yang.","0,5 cun lateral da ponta do cóccix.","Dor no cóccix, prurido anal, hemorroidas.",Evitar perfurar reto.,"Clarifica calor-umidade, relaxa o cóccix.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-36,Hold and Support,承扶,BL,Bladder,Twelve Primary Meridians,chéng fú,Chengfu,seung bu 승부,Thừa phù,"Chengfu, apoio dos músculos.","Na dobra glútea, meio entre o cóccix e o trocânter.","Ciática, dor lombar, espasmo dos isquiotibiais.",Inserção profunda orientada ao nervo ciático com cuidado.,Ativa a circulação no membro inferior e alivia dor do ciático.,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-37,Hanstring Gate,殷門,BL,Bladder,Twelve Primary Meridians,yīn mén,Yinmen,eun mun 은문,Ân môn,"Yinmen, portão da coxa posterior.","6 cun inferior a BL-36, entre isquiotibiais.","Ciática, dormência de perna, dor femoral.",Evitar vasos profundos.,Libera o canal Taiyang e reduz dor posterior da coxa.,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-38,Superficial Cleft,浮郄,BL,Bladder,Twelve Primary Meridians,fú xī,Fuxi,bu geuk 부극,Phù khích,"Fuxi, fenda superficial.","1 cun superior a BL-39, lateral ao tendão do bíceps femoral.","Dor lateral do joelho, paralisia.",Inserir superficial.,Relaxa tendões e remove estagnação no joelho.,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-39,Lateral End of the Crease,委陽,BL,Bladder,Twelve Primary Meridians,wěi yáng,Weiyang,wi yang 위양,Ủy dương,"Weiyang, He inferior do SJ.","Na fossa poplítea, lateral ao tendão do bíceps femoral.","Edema, dificuldades urinárias, dor no joelho.",Evitar vasos poplíteos.,Desobstrui via das águas e alivia joelho.,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-40,Middle of the Crease,委中,BL,Bladder,Twelve Primary Meridians,wěi zhōng,Weizhong,wi jung 위중,Ủy trung,"Weizhong, ponto He-Mar da Bexiga.",No centro da fossa poplítea.,"Dor lombar, ciática, eczemas, insolação.",Cuidado com artéria poplítea.,"Refresca sangue, remove estagnação e alivia dor lombar.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-41,Outer Branch,附分,BL,Bladder,Twelve Primary Meridians,fù fēn,Fufen,bu bun 부분,Phụ phân,"Fufen, Shu lateral de T2.","3 cun lateral a T2, na linha do ramo exterior.","Dor torácica, rigidez escapular, tosse.",Cuidado com pulmão.,Desbloqueia o canal Taiyang externo e relaxa ombro.,,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-42,Door of the Corporeal Soul,魄戶,BL,Bladder,Twelve Primary Meridians,pò hù,Pohu,baek ho 백호,Phách hộ,"Pohu, porta da alma corpórea.",3 cun lateral a T3.,"Tristeza, tosse crônica, falta de ar, depressão.",Risco pulmonar.,"Acalma Po, fortalece Pulmão e abre o peito.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-43,Vital Region Shu,膏肓俞,BL,Bladder,Twelve Primary Meridians,gāo huāng shū,Gaohuangshu,go hwang [yu] 고황[유],Cao hoang du,"Gaohuangshu, ponto de tonicidade geral.",3 cun lateral a T4.,"Tuberculose, fadiga crônica, suores noturnos.",Risco pulmonar.,"Tonifica Qi, Yin e Sangue, trata deficiências profundas.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-44,Spirit Hall,神堂,BL,Bladder,Twelve Primary Meridians,shén táng,Shentang,sin dang 신당,Thần đường,"Shentang, salão do espírito.",3 cun lateral a T5.,"Ansiedade, insônia, agitação torácica.",Risco pulmonar.,"Acalma Shen, abre tórax e regula Coração.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-45,That Hurt,譩譆,BL,Bladder,Twelve Primary Meridians,yì xǐ,Yixi,ui hoe 의회,Y hy,"Yixi, fenda da lamentação.",3 cun lateral a T6.,"Asma, dor torácica, prurido cutâneo.",Risco pulmonar.,"Desce Qi do Pulmão, limpa calor e alivia prurido.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-46,Diaphragm Gate,膈關,BL,Bladder,Twelve Primary Meridians,gé guān,Geguan,gyeok gwan 격관,Cách quan,"Geguan, porta do diafragma.",3 cun lateral a T7.,"Plenitude torácica, refluxo, soluços.",Risco pulmonar.,"Regula diafragma, move Qi e alivia estagnação torácica.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-47,Ethereal Soul Gate,魂門,BL,Bladder,Twelve Primary Meridians,hún mén,Hunmen,hon mun 혼문,Hồn môn,"Hunmen, porta da alma etérea.",3 cun lateral a T9.,"Irritabilidade, depressão, dor hipocondríaca.",Risco pulmonar.,"Nutre Hun, move Qi do Fígado e estabiliza emoções.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-48,Linking to Gall Bladder,陽綱,BL,Bladder,Twelve Primary Meridians,yáng gāng,Yanggang,yang gang 양강,Dương cương,"Yanggang, conexão com VB.",3 cun lateral a T10.,"Colecistite, icterícia, dor lateral.",Risco pulmonar.,"Drena VB, harmoniza Shaoyang e reduz icterícia.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-49,Abode of Thought,意舍,BL,Bladder,Twelve Primary Meridians,yì shě,Yishe,ui sa 의사,Ý xá,"Yishe, morada do pensamento.",3 cun lateral a T11.,"Fadiga mental, gastrite, distensão.",Risco pulmonar.,"Sustenta Baço, acalma o Yi e melhora assimilação.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
BL-50,Stomach Granary,胃倉,BL,Bladder,Twelve Primary Meridians,wèi cāng,Weicang,wi chang 위창,Vị thương,"Weicang, celeiro do estômago.",3 cun lateral a T12.,"Distensão epigástrica, soluços, anorexia.",Risco pulmonar.,"Harmoniza Estômago, move alimentos e reduz plenitude.",,,[],[],[],[],"[""seed-pending""]",General,2025-01-01T00:00:00Z,2025-01-01T00:00:00Z,system,pending-review
